,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
5889,1991-09-17,0.0,31.7,23.22,18.7,66.0,57.0,
5890,1991-09-18,10.0,32.5,25.6,19.6,53.0,40.0,
5891,1991-09-19,0.0,29.7,25.16,21.8,56.5,46.0,
5892,1991-09-20,1.1,24.7,21.48,19.6,75.0,61.0,
5893,1991-09-21,0.3,21.2,18.72,17.4,92.75,78.0,
5894,1991-09-22,26.5,23.3,20.76,16.6,74.0,88.0,
5895,1991-09-23,5.9,30.2,21.62,14.3,64.25,44.0,
5896,1991-09-24,0.0,33.3,26.06,18.4,48.75,36.0,
5897,1991-09-25,0.0,33.5,26.82,21.9,48.25,34.0,
5898,1991-09-26,0.0,31.9,26.06,21.8,53.5,40.0,
5899,1991-09-27,0.0,31.3,26.74,22.7,53.75,45.0,
5900,1991-09-28,0.0,32.9,26.48,21.6,52.5,41.0,
5901,1991-09-29,0.0,32.7,26.76,22.6,57.5,45.0,
5902,1991-09-30,0.0,33.3,26.1,21.5,62.5,44.0,
5903,1991-10-01,0.1,27.9,23.34,21.2,79.5,71.0,
5904,1991-10-02,0.0,32.5,25.54,20.7,66.0,48.0,
5905,1991-10-03,19.1,27.7,22.92,20.8,84.75,68.0,
5906,1991-10-04,0.0,31.5,25.44,21.2,67.0,46.0,
5907,1991-10-05,0.0,31.1,24.68,20.9,68.75,52.0,
5908,1991-10-06,0.0,30.7,24.7,20.1,67.5,51.0,
5909,1991-10-07,0.0,31.1,24.86,21.3,66.5,51.0,
5910,1991-10-08,0.0,33.1,26.88,20.4,54.25,43.0,
5911,1991-10-09,0.0,30.9,24.78,20.0,58.5,46.0,
5912,1991-10-10,0.0,32.7,25.76,20.0,55.0,39.0,
5913,1991-10-11,0.0,33.7,28.16,23.4,40.75,34.0,
5914,1991-10-12,0.0,33.2,27.56,23.7,41.0,36.0,
5915,1991-10-13,0.0,32.4,26.14,22.0,51.75,36.0,
5916,1991-10-14,0.0,32.1,25.52,21.3,43.25,32.0,
5917,1991-10-15,0.0,33.7,26.54,19.8,41.0,27.0,
5918,1991-10-16,0.0,32.9,27.36,22.8,40.25,31.0,
5919,1991-10-17,0.0,34.5,27.8,21.8,41.75,33.0,
5920,1991-10-18,0.0,33.5,26.34,22.7,60.25,47.0,
5921,1991-10-19,2.7,32.1,26.02,20.2,52.75,42.0,
5922,1991-10-20,0.0,31.5,25.74,21.2,46.5,37.0,
5923,1991-10-21,0.0,30.9,24.6,20.4,54.25,36.0,
5924,1991-10-22,0.0,29.7,24.2,19.8,50.25,41.0,
5925,1991-10-23,0.0,30.7,24.5,19.7,51.25,38.0,
5926,1991-10-24,0.0,29.5,24.82,20.5,50.0,39.0,
5927,1991-10-25,0.0,30.5,25.36,19.5,48.25,39.0,
5928,1991-10-26,0.0,30.9,25.42,20.4,45.5,33.0,
5929,1991-10-27,0.0,31.5,25.34,20.5,47.75,33.0,
5930,1991-10-28,0.0,32.3,25.98,20.6,50.25,43.0,
5931,1991-10-29,0.0,33.7,26.9,21.6,44.5,33.0,
5932,1991-10-30,0.0,35.5,28.86,22.4,40.25,31.0,
5933,1991-10-31,0.0,33.5,27.14,23.4,53.75,39.0,
5934,1991-11-01,0.0,30.1,25.24,22.2,62.75,54.0,
5935,1991-11-02,1.1,32.7,25.38,21.5,65.5,44.0,
5936,1991-11-03,0.1,26.3,23.12,20.9,76.25,65.0,
5937,1991-11-04,0.5,29.7,24.12,21.1,73.25,56.0,
5938,1991-11-05,0.0,31.5,25.28,21.4,65.25,48.0,
5939,1991-11-06,0.0,30.5,25.56,22.2,67.25,56.0,
5940,1991-11-07,1.1,29.5,23.94,20.8,86.25,64.0,
5941,1991-11-08,14.3,30.7,24.6,20.6,72.0,51.0,
5942,1991-11-09,5.4,26.9,22.26,20.0,85.75,77.0,
5943,1991-11-10,0.0,29.5,23.7,19.4,74.25,54.0,
5944,1991-11-11,8.3,28.5,23.16,20.4,79.75,58.0,
5945,1991-11-12,47.0,28.5,23.08,20.0,87.5,83.0,
5946,1991-11-13,0.0,29.1,23.52,20.2,84.5,68.0,
5947,1991-11-14,12.5,30.5,25.22,20.6,74.25,70.0,
5948,1991-11-15,0.0,28.7,23.92,22.0,81.0,69.0,
5949,1991-11-16,1.9,26.5,22.1,20.2,90.0,84.0,
5950,1991-11-17,1.7,29.1,23.78,19.6,75.0,61.0,
5951,1991-11-18,0.0,30.7,23.72,20.5,77.75,57.0,
5952,1991-11-19,0.0,31.9,25.12,21.4,67.75,52.0,
5953,1991-11-20,0.0,31.1,25.44,20.0,71.5,64.0,
5954,1991-11-21,5.6,28.5,22.72,20.6,82.0,66.0,
5955,1991-11-22,42.0,24.0,20.02,19.0,89.5,87.0,
5956,1991-11-23,16.6,23.9,20.62,17.8,76.25,67.0,
5957,1991-11-24,1.0,27.7,22.64,17.7,64.0,53.0,
5958,1991-11-25,0.0,30.6,24.14,19.1,63.75,41.0,
5959,1991-11-26,0.0,30.5,24.8,20.4,75.5,60.0,
5960,1991-11-27,4.0,31.7,25.56,19.5,57.75,43.0,
5961,1991-11-28,0.0,31.9,26.84,21.6,49.25,39.0,
5962,1991-11-29,0.0,32.5,26.56,21.9,51.5,39.0,
5963,1991-11-30,0.0,29.7,24.86,21.5,66.5,54.0,
5964,1991-12-01,3.5,28.7,22.54,20.4,83.75,62.0,
5965,1991-12-02,8.7,26.1,22.32,20.3,89.0,87.0,
5966,1991-12-03,0.8,26.3,22.2,20.1,87.25,76.0,
5967,1991-12-04,6.1,29.1,23.68,19.8,78.75,62.0,
5968,1991-12-05,16.3,29.1,23.34,19.8,87.75,84.0,
5969,1991-12-06,16.9,25.9,23.34,21.0,83.5,76.0,
5970,1991-12-07,0.0,28.7,24.64,21.2,77.0,64.0,
5971,1991-12-08,8.6,26.1,22.22,20.4,90.5,78.0,
5972,1991-12-09,9.0,29.3,23.96,20.4,82.25,67.0,
5973,1991-12-10,1.5,29.7,22.8,20.6,83.75,60.0,
5974,1991-12-11,29.3,26.7,22.34,20.1,87.75,81.0,
5975,1991-12-12,7.2,29.1,23.34,19.7,78.5,59.0,
5976,1991-12-13,0.0,29.1,23.86,21.1,73.75,57.0,
5977,1991-12-14,0.2,29.7,24.2,21.2,77.5,58.0,
5978,1991-12-15,6.3,28.7,23.46,20.2,78.75,58.0,
5979,1991-12-16,5.9,29.1,22.18,18.8,77.75,54.0,
5980,1991-12-17,9.9,25.9,22.56,18.6,77.75,70.0,
5981,1991-12-18,0.4,27.7,22.82,19.3,79.5,63.0,
5982,1991-12-19,0.0,29.1,24.12,20.7,74.25,55.0,
5983,1991-12-20,0.0,30.3,24.88,20.3,72.5,67.0,
5984,1991-12-21,0.0,27.1,23.72,20.4,85.75,73.0,
5985,1991-12-22,7.9,30.1,24.0,20.2,79.75,63.0,
5986,1991-12-23,1.1,30.7,24.72,19.2,71.75,59.0,
5987,1991-12-24,0.0,32.5,26.34,21.1,50.0,38.0,
5988,1991-12-25,0.0,33.1,26.82,21.4,54.0,39.0,
5989,1991-12-26,0.0,32.7,26.94,22.1,51.5,38.0,
5990,1991-12-27,0.0,33.5,27.3,23.8,56.75,45.0,
5991,1991-12-28,32.0,26.0,21.18,19.1,87.0,63.0,
5992,1991-12-29,0.0,23.8,22.14,19.8,86.5,76.0,
5993,1991-12-30,13.6,25.5,21.8,19.8,88.75,87.0,
5994,1991-12-31,54.2,27.1,21.86,19.1,86.5,78.0,
5995,1992-01-01,,28.8,22.62,18.4,79.5,60.0,
5996,1992-01-02,0.0,29.1,23.28,19.6,76.5,67.0,
5997,1992-01-03,0.0,29.7,23.94,19.2,70.0,66.0,
5998,1992-01-04,0.0,32.3,26.14,20.4,59.25,45.0,
5999,1992-01-05,0.0,31.7,26.28,22.0,65.75,52.0,
6000,1992-01-06,0.0,30.1,25.02,22.0,65.75,57.0,
6001,1992-01-07,0.0,31.5,25.1,20.6,69.5,57.0,
6002,1992-01-08,9.8,31.3,24.58,19.4,74.75,57.0,
6003,1992-01-09,0.0,28.7,24.12,22.2,82.25,72.0,
6004,1992-01-10,21.2,28.1,23.38,20.6,89.25,83.0,
6005,1992-01-11,18.6,29.5,23.9,20.6,79.5,65.0,
6006,1992-01-12,0.7,27.9,21.86,20.2,89.5,81.0,
6007,1992-01-13,1.0,24.7,21.7,19.8,87.5,80.0,
6008,1992-01-14,0.2,25.9,22.82,20.8,85.0,75.0,
6009,1992-01-15,5.8,23.5,21.2,20.3,94.25,86.0,
6010,1992-01-16,1.4,24.1,21.22,20.2,92.25,84.0,
6011,1992-01-17,7.4,23.3,20.98,19.2,90.75,85.0,
6012,1992-01-18,0.8,26.9,23.06,20.2,79.25,65.0,
6013,1992-01-19,0.0,29.7,25.14,21.8,75.25,64.0,
6014,1992-01-20,16.0,28.9,22.92,20.8,89.25,74.0,
6015,1992-01-21,13.2,27.9,22.1,20.4,87.75,64.0,
6016,1992-01-22,43.3,25.9,22.18,20.0,89.25,86.0,
6017,1992-01-23,15.2,27.9,22.14,20.0,89.0,84.0,
6018,1992-01-24,6.2,,,20.0,,84.0,
6019,1992-01-25,5.2,,,20.2,91.75,95.0,
6020,1992-01-26,9.7,23.9,21.02,19.8,96.5,87.0,
6021,1992-01-27,6.8,28.5,23.38,19.8,84.75,70.0,
6022,1992-01-28,0.0,27.1,23.12,21.0,89.5,87.0,
6023,1992-01-29,30.3,27.7,21.9,19.0,88.75,73.0,
6024,1992-01-30,0.0,29.5,23.06,20.0,86.0,63.0,
6025,1992-01-31,47.0,25.1,20.98,19.9,95.5,88.0,
6026,1992-02-01,27.3,26.9,22.5,19.3,84.0,72.0,
6027,1992-02-02,1.1,23.7,21.64,20.2,91.75,88.0,
6028,1992-02-03,14.1,24.5,21.5,19.7,85.25,80.0,
6029,1992-02-04,24.4,26.5,22.66,19.7,86.25,75.0,
6030,1992-02-05,19.4,26.3,21.98,20.2,90.25,79.0,
6031,1992-02-06,31.3,23.1,21.38,20.3,91.5,88.0,
6032,1992-02-07,62.8,24.6,21.78,20.1,87.5,84.0,
6033,1992-02-08,40.4,21.8,20.78,19.8,92.5,85.0,
6034,1992-02-09,38.4,21.3,19.8,19.4,95.5,91.0,
6035,1992-02-10,27.1,24.7,20.36,18.3,89.0,79.0,
6036,1992-02-11,8.2,25.9,21.62,18.8,80.25,66.0,
6037,1992-02-12,0.0,21.3,19.42,18.4,88.25,84.0,
6038,1992-02-13,12.0,23.8,19.48,17.1,87.25,78.0,
6039,1992-02-14,4.4,24.7,20.24,17.8,84.5,77.0,
6040,1992-02-15,0.6,22.5,19.62,18.3,87.25,79.0,
6041,1992-02-16,1.9,25.5,20.7,18.5,94.5,92.0,
6042,1992-02-17,3.5,28.7,22.7,19.4,71.5,53.0,
6043,1992-02-18,0.0,29.5,23.78,19.7,62.5,48.0,
6044,1992-02-19,0.0,30.3,24.0,19.4,54.25,40.0,
6045,1992-02-20,0.0,30.3,23.56,19.8,68.25,54.0,
6046,1992-02-21,16.4,26.3,20.9,18.9,82.25,69.0,
6047,1992-02-22,2.8,28.7,22.28,18.0,76.0,64.0,
6048,1992-02-23,0.0,27.1,23.1,19.9,76.0,68.0,
6049,1992-02-24,0.0,28.9,23.22,19.8,82.25,79.0,
6050,1992-02-25,0.0,31.1,25.0,18.8,60.5,46.0,
6051,1992-02-26,0.0,31.7,25.96,20.8,64.0,53.0,
6052,1992-02-27,0.0,29.5,24.28,20.8,72.5,69.0,
6053,1992-02-28,2.8,30.7,24.58,19.6,79.75,75.0,
6054,1992-02-29,7.5,29.9,23.16,19.0,79.75,59.0,
6055,1992-03-01,41.0,28.5,23.24,18.9,82.5,69.0,
6056,1992-03-02,2.7,28.7,22.44,19.2,90.0,86.0,
6057,1992-03-03,16.9,29.7,24.3,19.1,58.0,45.0,
6058,1992-03-04,0.0,28.4,24.16,21.1,64.5,56.0,
6059,1992-03-05,0.0,30.6,25.08,20.8,57.0,43.0,
6060,1992-03-06,0.0,31.5,25.54,20.1,55.0,40.0,
6061,1992-03-07,0.0,32.1,26.16,21.3,58.25,46.0,
6062,1992-03-08,0.0,31.9,25.58,20.3,63.0,51.0,
6063,1992-03-09,0.0,30.7,25.0,21.6,58.75,47.0,
6064,1992-03-10,0.0,31.7,24.48,21.2,69.75,46.0,
6065,1992-03-11,0.0,29.1,23.2,20.6,78.5,56.0,
6066,1992-03-12,7.7,29.7,23.1,20.1,79.75,56.0,
6067,1992-03-13,0.4,30.5,25.26,20.9,61.25,48.0,
6068,1992-03-14,0.0,30.5,24.7,20.8,60.0,49.0,
6069,1992-03-15,0.0,30.5,24.68,20.2,61.25,49.0,
6070,1992-03-16,0.0,29.5,23.64,21.4,79.75,62.0,
6071,1992-03-17,9.1,30.1,24.68,21.0,76.25,64.0,
6072,1992-03-18,0.0,29.7,24.56,21.4,77.5,59.0,
6073,1992-03-19,0.0,30.3,25.4,20.7,66.0,57.0,
6074,1992-03-20,0.0,31.3,24.76,21.0,77.5,67.0,
6075,1992-03-21,0.0,22.4,20.72,19.3,89.25,78.0,
6076,1992-03-22,11.4,29.7,24.0,19.3,62.0,45.0,
6077,1992-03-23,0.0,30.3,23.96,19.7,60.75,47.0,
6078,1992-03-24,0.0,30.7,24.3,20.1,72.5,52.0,
6079,1992-03-25,0.2,27.7,22.68,19.4,75.5,67.0,
6080,1992-03-26,8.3,26.1,21.82,20.0,90.5,79.0,
6081,1992-03-27,10.9,26.3,22.92,19.6,86.0,79.0,
6082,1992-03-28,0.4,30.6,24.44,19.8,60.25,45.0,
6083,1992-03-29,0.0,30.5,24.94,20.5,61.25,54.0,
6084,1992-03-30,0.0,31.5,25.08,21.4,66.0,48.0,
6085,1992-03-31,0.0,31.3,25.62,21.1,63.25,48.0,
6086,1992-04-01,0.0,30.1,23.72,19.5,71.75,54.0,
6087,1992-04-02,0.0,28.5,23.84,19.2,73.75,65.0,
6088,1992-04-03,0.0,28.9,23.78,20.3,83.5,71.0,
6089,1992-04-04,0.0,31.5,24.7,19.7,75.25,62.0,
6090,1992-04-05,6.7,32.1,26.06,21.0,66.0,51.0,
6091,1992-04-06,0.0,31.3,25.1,21.2,67.0,52.0,
6092,1992-04-07,0.0,31.7,25.42,21.2,73.0,56.0,
6093,1992-04-08,3.7,32.5,25.92,20.4,64.0,44.0,
6094,1992-04-09,0.0,32.7,26.24,20.8,60.0,40.0,
6095,1992-04-10,0.0,31.7,25.78,20.8,58.25,41.0,
6096,1992-04-11,0.0,29.7,24.62,22.3,72.0,69.0,
6097,1992-04-12,0.0,31.9,25.04,20.7,57.75,46.0,
6098,1992-04-13,0.0,31.7,24.94,20.5,61.75,44.0,
6099,1992-04-14,0.0,31.1,25.66,21.0,58.75,48.0,
6100,1992-04-15,0.0,31.6,25.16,23.0,73.0,54.0,
6101,1992-04-16,0.0,31.5,25.06,21.1,72.0,52.0,
6102,1992-04-17,0.0,28.7,23.9,20.6,69.5,56.0,
6103,1992-04-18,0.0,31.7,25.02,19.9,69.0,48.0,
6104,1992-04-19,0.0,32.3,25.64,21.2,69.5,48.0,
6105,1992-04-20,19.0,,,20.8,,60.0,
6106,1992-04-21,0.0,,,20.6,86.25,71.0,
6107,1992-04-22,12.3,29.5,24.44,20.6,75.75,64.0,
6108,1992-04-23,0.0,29.7,24.02,21.4,78.25,57.0,
6109,1992-04-24,0.0,31.5,25.6,21.2,63.75,52.0,
6110,1992-04-25,0.0,31.1,25.0,21.6,63.0,45.0,
6111,1992-04-26,0.0,31.3,25.66,22.3,61.5,48.0,
6112,1992-04-27,0.0,32.1,24.82,20.1,69.5,48.0,
6113,1992-04-28,0.0,31.1,24.62,20.8,74.5,56.0,
6114,1992-04-29,0.0,31.5,25.7,21.4,67.75,47.0,
6115,1992-04-30,0.0,31.7,25.52,21.8,61.5,38.0,
6116,1992-05-01,0.0,31.4,25.62,21.5,74.0,68.0,
6117,1992-05-02,3.4,31.1,23.86,21.1,83.25,75.0,
6118,1992-05-03,0.8,30.9,24.48,19.8,60.0,43.0,
6119,1992-05-04,0.0,31.2,24.42,21.0,65.25,50.0,
6120,1992-05-05,0.0,31.1,24.44,19.8,66.0,48.0,
6121,1992-05-06,3.3,29.7,23.8,20.2,73.25,65.0,
6122,1992-05-07,5.6,28.7,22.82,20.2,77.0,57.0,
6123,1992-05-08,0.9,29.9,23.64,18.9,70.5,59.0,
6124,1992-05-09,0.0,30.7,24.08,18.5,64.5,47.0,
6125,1992-05-10,0.0,30.5,24.94,20.5,61.75,48.0,
6126,1992-05-11,0.0,30.5,24.2,20.9,64.75,48.0,
6127,1992-05-12,0.0,30.5,24.62,20.1,60.25,46.0,
6128,1992-05-13,0.0,31.7,25.06,20.0,60.5,40.0,
6129,1992-05-14,0.0,32.4,25.12,19.6,56.25,40.0,
6130,1992-05-15,0.0,32.5,25.24,20.1,60.25,38.0,
6131,1992-05-16,0.0,32.4,25.28,20.1,59.0,40.0,
6132,1992-05-17,0.0,31.8,25.2,19.8,56.25,44.0,
6133,1992-05-18,0.0,32.1,24.68,20.7,61.25,44.0,
6134,1992-05-19,0.0,33.1,25.8,20.8,53.0,37.0,
6135,1992-05-20,0.0,32.4,26.0,20.5,48.5,36.0,
6136,1992-05-21,0.0,31.5,25.66,21.1,47.25,36.0,
6137,1992-05-22,0.0,29.7,23.42,20.2,56.0,39.0,
6138,1992-05-23,0.0,30.7,24.46,20.4,50.5,39.0,
6139,1992-05-24,0.0,29.7,23.28,18.8,56.75,43.0,
6140,1992-05-25,0.0,29.9,22.84,19.8,55.5,42.0,
6141,1992-05-26,0.0,30.1,22.92,17.8,60.75,45.0,
6142,1992-05-27,0.0,30.3,23.7,18.8,55.25,41.0,
6143,1992-05-28,0.0,30.7,23.32,17.6,57.75,43.0,
6144,1992-05-29,0.0,,,19.7,,43.0,
6145,1992-05-30,0.0,30.5,24.96,23.0,57.25,43.0,
6146,1992-05-31,0.0,,,20.2,,51.0,
6147,1992-06-01,0.1,29.7,22.72,18.8,62.5,41.0,
6148,1992-06-02,0.0,30.3,23.9,19.1,56.5,43.0,
6149,1992-06-03,0.0,30.7,24.04,19.0,60.0,44.0,
6150,1992-06-04,0.0,31.3,24.72,20.4,63.5,47.0,
6151,1992-06-05,2.5,31.7,24.72,19.9,66.0,48.0,
6152,1992-06-06,0.0,31.1,24.54,20.4,56.5,44.0,
6153,1992-06-07,0.0,30.7,23.64,20.2,44.75,30.0,
6154,1992-06-08,0.0,29.9,21.94,17.5,50.75,33.0,
6155,1992-06-09,0.0,31.1,23.66,17.6,53.25,38.0,
6156,1992-06-10,0.0,29.7,23.36,19.4,56.75,41.0,
6157,1992-06-11,0.0,30.1,23.3,18.4,53.5,42.0,
6158,1992-06-12,0.0,29.5,22.72,17.8,52.5,37.0,
6159,1992-06-13,0.0,29.5,23.18,17.3,55.25,42.0,
6160,1992-06-14,0.0,27.2,21.64,17.6,61.25,48.0,
6161,1992-06-15,0.0,26.7,20.84,16.8,60.25,47.0,
6162,1992-06-16,0.0,24.3,18.8,14.6,59.25,43.0,
6163,1992-06-17,0.0,25.1,19.04,14.0,62.75,47.0,
6164,1992-06-18,0.0,25.7,20.4,16.0,61.5,47.0,
6165,1992-06-19,0.0,22.7,18.98,17.1,74.0,64.0,
6166,1992-06-20,0.0,26.9,20.84,16.2,64.25,45.0,
6167,1992-06-21,0.0,27.8,22.1,17.8,60.0,46.0,
6168,1992-06-22,0.0,27.7,21.24,17.8,75.0,63.0,
6169,1992-06-23,0.0,28.9,22.54,17.9,59.5,44.0,
6170,1992-06-24,0.0,27.7,21.72,17.4,58.5,45.0,
6171,1992-06-25,0.0,27.9,21.78,17.7,55.75,40.0,
6172,1992-06-26,0.0,27.3,21.0,16.8,60.5,45.0,
6173,1992-06-27,0.0,28.7,22.1,17.1,55.0,41.0,
6174,1992-06-28,0.0,28.5,22.88,19.2,63.75,56.0,
6175,1992-06-29,0.0,28.7,22.76,18.3,63.5,51.0,
6176,1992-06-30,0.0,29.5,23.68,20.0,56.0,48.0,
6177,1992-07-01,0.0,30.9,23.74,18.9,51.25,35.0,
6178,1992-07-02,0.0,31.5,23.94,18.4,52.25,38.0,
6179,1992-07-03,0.0,28.7,23.88,18.8,50.0,38.0,
6180,1992-07-04,0.0,27.3,21.78,17.8,56.25,46.0,
6181,1992-07-05,0.0,28.1,22.24,18.9,53.25,45.0,
6182,1992-07-06,0.0,29.9,21.5,16.2,60.0,40.0,
6183,1992-07-07,0.0,28.7,22.36,17.4,52.5,36.0,
6184,1992-07-08,0.0,27.7,22.2,17.6,55.25,43.0,
6185,1992-07-09,0.0,27.9,22.04,17.0,58.0,42.0,
6186,1992-07-10,0.0,27.5,21.64,17.2,52.5,39.0,
6187,1992-07-11,0.0,26.7,21.2,16.0,55.5,39.0,
6188,1992-07-12,0.0,26.1,22.08,17.3,46.25,40.0,
6189,1992-07-13,0.0,28.5,21.16,16.4,58.75,38.0,
6190,1992-07-14,0.0,29.5,22.32,17.2,55.0,43.0,
6191,1992-07-15,0.0,30.7,23.56,18.4,46.5,34.0,
6192,1992-07-16,0.0,32.3,24.32,17.2,44.25,32.0,
6193,1992-07-17,0.0,30.3,24.4,19.7,41.75,29.0,
6194,1992-07-18,0.0,28.7,21.66,16.5,50.5,35.0,
6195,1992-07-19,0.0,28.7,21.74,16.5,58.0,42.0,
6196,1992-07-20,0.0,28.1,21.74,17.5,49.5,37.0,
6197,1992-07-21,0.0,28.5,22.06,16.7,43.75,33.0,
6198,1992-07-22,0.0,28.5,22.38,16.9,51.75,37.0,
6199,1992-07-23,0.0,28.7,22.92,17.8,45.75,35.0,
6200,1992-07-24,0.0,28.5,22.28,16.8,53.75,38.0,
6201,1992-07-25,0.0,27.3,21.54,16.2,52.75,39.0,
6202,1992-07-26,0.0,27.1,20.3,14.8,57.5,37.0,
6203,1992-07-27,0.0,27.7,20.72,16.2,58.5,41.0,
6204,1992-07-28,0.0,27.3,21.78,16.7,54.5,45.0,
6205,1992-07-29,0.0,28.7,23.22,18.3,46.0,39.0,
6206,1992-07-30,0.0,30.3,23.08,17.6,41.5,30.0,
6207,1992-07-31,0.0,30.9,23.16,17.6,43.75,32.0,
6208,1992-08-01,0.0,31.6,23.98,18.5,38.75,29.0,
6209,1992-08-02,0.0,29.9,23.42,17.1,41.75,29.0,
6210,1992-08-03,0.0,27.8,21.82,17.0,48.75,35.0,
6211,1992-08-04,0.0,28.6,21.84,16.1,55.0,39.0,
6212,1992-08-05,0.0,26.2,20.84,15.9,61.75,39.0,
6213,1992-08-06,0.0,26.7,20.66,15.3,53.75,41.0,
6214,1992-08-07,0.0,26.4,20.52,16.6,52.0,39.0,
6215,1992-08-08,0.0,27.3,20.68,15.4,53.25,39.0,
6216,1992-08-09,0.0,28.4,21.62,16.2,53.0,40.0,
6217,1992-08-10,0.0,27.7,21.08,16.6,55.25,41.0,
6218,1992-08-11,0.0,29.0,22.18,16.2,51.75,40.0,
6219,1992-08-12,0.0,30.6,23.16,18.4,48.0,36.0,
6220,1992-08-13,0.0,31.5,23.92,18.6,45.25,32.0,
6221,1992-08-14,0.0,31.9,24.46,19.0,45.0,35.0,
6222,1992-08-15,0.0,31.5,24.06,19.6,57.0,41.0,
6223,1992-08-16,0.0,29.8,23.92,19.1,56.75,45.0,
6224,1992-08-17,0.0,29.1,22.34,18.3,57.5,42.0,
6225,1992-08-18,0.0,30.1,23.04,17.9,53.75,40.0,
6226,1992-08-19,0.0,32.7,25.76,20.0,45.25,32.0,
6227,1992-08-20,0.0,32.1,25.72,20.7,43.5,33.0,
6228,1992-08-21,0.0,31.7,25.68,20.1,43.75,33.0,
6229,1992-08-22,0.0,31.0,24.36,19.0,49.25,36.0,
6230,1992-08-23,0.0,32.6,25.26,19.2,42.75,29.0,
6231,1992-08-24,0.0,33.9,26.72,20.8,44.25,33.0,
6232,1992-08-25,0.0,34.7,27.9,21.7,37.0,28.0,
6233,1992-08-26,0.0,33.7,26.32,20.6,48.5,34.0,
6234,1992-08-27,0.0,33.1,24.64,20.2,64.0,42.0,
6235,1992-08-28,19.0,32.5,24.22,18.7,65.25,54.0,
6236,1992-08-29,0.0,31.5,25.0,20.0,53.25,38.0,
6237,1992-08-30,0.0,31.8,25.6,20.8,46.5,38.0,
6238,1992-08-31,0.0,30.9,24.04,19.6,49.5,33.0,
6239,1992-09-01,0.0,31.5,24.5,19.2,49.0,35.0,
6240,1992-09-02,0.0,31.7,24.82,19.4,49.75,36.0,
6241,1992-09-03,0.0,31.7,25.54,20.4,45.0,36.0,
6242,1992-09-04,0.0,32.7,24.54,20.0,52.0,33.0,
6243,1992-09-05,0.0,34.1,27.3,21.2,45.25,35.0,
6244,1992-09-06,0.0,30.1,23.64,20.4,71.5,45.0,
6245,1992-09-07,0.2,27.7,22.62,18.6,71.0,60.0,
6246,1992-09-08,0.0,30.1,24.32,19.8,62.0,46.0,
6247,1992-09-09,0.5,27.7,22.36,20.0,78.5,55.0,
6248,1992-09-10,2.9,24.7,21.42,19.6,69.0,64.0,
6249,1992-09-11,0.0,27.5,22.72,18.8,51.0,43.0,
6250,1992-09-12,0.0,28.4,23.1,17.8,53.0,45.0,
6251,1992-09-13,0.0,29.3,23.82,18.6,50.0,41.0,
6252,1992-09-14,0.0,31.1,24.36,19.4,49.75,39.0,
6253,1992-09-15,0.0,31.5,25.74,19.7,48.75,39.0,
6254,1992-09-16,0.0,33.5,26.52,21.3,50.5,39.0,
6255,1992-09-17,0.0,31.5,26.16,22.5,49.75,40.0,
6256,1992-09-18,0.0,33.1,26.7,20.6,45.0,36.0,
6257,1992-09-19,0.0,30.5,25.18,21.5,56.25,44.0,
6258,1992-09-20,0.0,32.7,26.32,22.7,55.5,44.0,
6259,1992-09-21,0.0,31.1,25.32,20.8,48.75,38.0,
6260,1992-09-22,0.0,30.7,25.0,19.7,48.5,37.0,
6261,1992-09-23,0.0,32.5,25.88,20.0,47.25,36.0,
6262,1992-09-24,0.0,31.7,25.82,20.5,53.25,47.0,
6263,1992-09-25,0.0,33.1,27.3,22.3,47.0,38.0,
6264,1992-09-26,0.0,30.9,24.5,21.8,68.75,49.0,
6265,1992-09-27,0.0,29.7,24.54,21.1,64.5,56.0,
6266,1992-09-28,3.7,31.9,24.78,20.6,66.25,45.0,
6267,1992-09-29,0.0,29.7,24.84,20.7,66.5,55.0,
6268,1992-09-30,0.1,29.1,22.82,20.1,75.0,55.0,
6269,1992-10-01,0.0,30.1,25.3,20.2,56.25,49.0,
6270,1992-10-02,0.0,32.3,26.14,22.3,54.25,42.0,
6271,1992-10-03,20.4,26.5,21.86,19.8,85.5,62.0,
6272,1992-10-04,0.0,27.3,23.4,20.2,72.25,55.0,
6273,1992-10-05,1.0,25.7,21.32,19.6,84.5,66.0,
6274,1992-10-06,38.7,25.3,21.1,19.5,88.25,72.0,
6275,1992-10-07,0.1,30.2,24.64,19.1,63.75,46.0,
6276,1992-10-08,2.7,28.3,23.8,21.2,70.25,53.0,
6277,1992-10-09,0.0,29.8,23.6,20.2,80.0,59.0,
6278,1992-10-10,2.8,27.2,22.52,19.5,78.5,69.0,
6279,1992-10-11,2.9,31.1,23.4,19.5,76.25,54.0,
6280,1992-10-12,10.0,32.1,24.86,20.2,62.25,48.0,
6281,1992-10-13,5.3,31.9,24.7,19.8,69.75,58.0,
6282,1992-10-14,1.6,30.6,24.68,19.8,68.0,65.0,
6283,1992-10-15,0.4,28.5,24.7,21.7,57.75,52.0,
6284,1992-10-16,0.0,31.7,25.96,20.7,50.25,44.0,
