,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
9618,2002-08-02,0.0,33.2,24.2,15.6,49.75,33.0,
9619,2002-08-03,0.0,34.2,25.2,17.6,44.5,31.0,
9620,2002-08-04,0.0,34.4,24.8,17.0,47.25,32.0,
9621,2002-08-05,0.0,34.8,25.36,17.2,41.25,24.0,
9622,2002-08-06,0.0,34.0,23.76,15.8,44.25,27.0,
9623,2002-08-07,0.0,32.6,22.64,14.2,41.25,23.0,
9624,2002-08-08,0.0,31.4,22.88,17.0,42.25,23.0,
9625,2002-08-09,0.0,30.4,22.28,14.6,43.25,29.0,
9626,2002-08-10,0.0,31.4,22.44,14.4,47.75,30.0,
9627,2002-08-11,0.0,30.6,22.72,16.8,49.25,33.0,
9628,2002-08-12,0.0,30.8,22.24,16.0,50.0,32.0,
9629,2002-08-13,0.0,32.0,23.04,15.4,50.25,32.0,
9630,2002-08-14,0.0,32.8,23.64,15.8,45.25,30.0,
9631,2002-08-15,0.0,32.8,24.2,17.2,45.0,30.0,
9632,2002-08-16,0.0,31.6,23.08,16.0,48.0,35.0,
9633,2002-08-17,0.0,31.0,22.6,16.8,54.75,37.0,
9634,2002-08-18,0.0,29.8,21.72,15.8,55.0,38.0,
9635,2002-08-19,0.0,29.0,21.68,15.2,56.25,38.0,
9636,2002-08-20,0.0,29.6,21.68,15.4,50.75,35.0,
9637,2002-08-21,0.0,30.0,21.36,16.0,51.0,31.0,
9638,2002-08-22,0.0,29.8,21.84,15.6,65.25,52.0,
9639,2002-08-23,0.0,29.4,21.84,15.8,53.0,35.0,
9640,2002-08-24,0.0,30.6,22.24,15.6,49.0,32.0,
9641,2002-08-25,0.0,30.0,22.0,15.4,51.75,33.0,
9642,2002-08-26,0.0,30.6,22.36,15.2,45.5,29.0,
9643,2002-08-27,0.0,30.2,22.32,16.4,53.5,37.0,
9644,2002-08-28,0.0,30.8,22.28,17.8,55.75,35.0,
9645,2002-08-29,0.0,33.4,23.96,16.2,48.25,30.0,
9646,2002-08-30,0.0,34.6,24.92,16.2,43.75,28.0,
9647,2002-08-31,0.0,34.6,26.4,17.4,44.0,30.0,
9648,2002-09-01,0.0,33.0,26.88,21.6,43.75,33.0,
9649,2002-09-02,0.0,30.0,21.96,17.6,45.0,33.0,
9650,2002-09-03,0.0,34.0,25.28,17.8,38.0,26.0,
9651,2002-09-04,0.0,34.2,26.04,19.8,50.25,32.0,
9652,2002-09-05,0.0,30.6,24.6,21.0,64.75,50.0,
9653,2002-09-06,0.2,33.2,24.88,19.6,59.75,42.0,
9654,2002-09-07,0.0,35.6,24.36,19.6,63.75,52.0,
9655,2002-09-08,4.0,31.0,24.2,18.2,52.25,25.0,
9656,2002-09-09,0.0,30.6,24.44,18.4,49.75,38.0,
9657,2002-09-10,0.0,31.0,23.32,17.2,47.5,33.0,
9658,2002-09-11,0.0,29.8,22.36,16.2,49.0,33.0,
9659,2002-09-12,0.0,30.6,22.76,15.8,47.0,31.0,
9660,2002-09-13,0.0,33.8,23.64,15.6,40.25,24.0,
9661,2002-09-14,0.0,35.8,25.92,15.6,38.75,21.0,
9662,2002-09-15,0.0,35.6,28.32,21.8,33.75,25.0,
9663,2002-09-16,0.0,33.0,26.24,21.2,43.5,32.0,
9664,2002-09-17,0.0,32.8,23.84,18.6,34.75,20.0,
9665,2002-09-18,0.0,32.8,24.16,18.2,36.0,21.0,
9666,2002-09-19,0.0,32.4,24.64,17.0,37.75,25.0,
9667,2002-09-20,0.0,33.6,25.88,18.4,41.5,27.0,
9668,2002-09-21,0.0,34.8,26.8,21.4,37.0,23.0,
9669,2002-09-22,0.0,34.2,25.48,22.0,57.25,30.0,
9670,2002-09-23,1.7,29.2,23.32,19.6,74.5,55.0,
9671,2002-09-24,5.9,,20.04,19.2,92.75,78.0,
9672,2002-09-25,3.9,29.6,21.88,18.0,75.0,45.0,
9673,2002-09-26,0.0,30.4,23.0,18.2,57.0,39.0,
9674,2002-09-27,0.0,31.0,23.2,17.4,51.5,37.0,
9675,2002-09-28,0.0,32.4,24.12,17.2,47.0,30.0,
9676,2002-09-29,0.0,32.8,25.04,18.0,47.5,32.0,
9677,2002-09-30,0.0,34.4,26.0,19.2,42.5,29.0,
9678,2002-10-01,0.0,36.2,26.04,17.6,35.75,18.0,
9679,2002-10-02,0.0,36.0,26.52,19.2,38.75,25.0,
9680,2002-10-03,0.0,35.4,27.56,20.6,41.25,30.0,
9681,2002-10-04,0.0,36.2,26.4,20.6,49.5,31.0,
9682,2002-10-05,0.0,34.8,26.0,19.8,54.0,32.0,
9683,2002-10-06,0.0,34.2,25.8,19.8,42.75,29.0,
9684,2002-10-07,0.0,35.4,26.16,18.2,38.5,23.0,
9685,2002-10-08,0.0,35.0,26.32,19.4,34.25,19.0,
9686,2002-10-09,0.0,34.8,26.28,19.8,33.5,19.0,
9687,2002-10-10,0.0,35.0,26.76,17.4,36.0,24.0,
9688,2002-10-11,0.0,35.4,27.56,19.8,33.5,21.0,
9689,2002-10-12,0.0,36.0,27.08,19.2,33.0,20.0,
9690,2002-10-13,0.0,36.8,27.2,18.6,29.5,17.0,
9691,2002-10-14,0.0,37.2,27.2,19.2,33.75,22.0,
9692,2002-10-15,0.0,36.6,27.48,20.6,35.0,22.0,
9693,2002-10-16,0.0,36.8,27.16,17.6,31.75,23.0,
9694,2002-10-17,0.0,37.4,27.8,18.6,30.5,21.0,
9695,2002-10-18,0.0,37.0,27.84,19.0,34.0,19.0,
9696,2002-10-19,0.0,34.6,26.16,21.2,35.75,23.0,
9697,2002-10-20,0.0,35.6,26.24,18.8,42.5,26.0,
9698,2002-10-21,0.0,36.2,26.72,19.8,37.75,23.0,
9699,2002-10-22,0.0,37.2,28.24,19.6,31.5,23.0,
9700,2002-10-23,0.0,36.8,28.28,20.8,31.0,23.0,
9701,2002-10-24,0.0,36.0,27.28,21.0,41.0,26.0,
9702,2002-10-25,0.0,36.0,27.08,20.2,35.25,20.0,
9703,2002-10-26,0.0,36.6,27.4,21.0,38.25,21.0,
9704,2002-10-27,0.0,36.4,29.56,24.0,37.0,24.0,
9705,2002-10-28,4.4,37.0,27.96,21.4,49.25,28.0,
9706,2002-10-29,0.0,32.8,25.76,22.6,59.75,41.0,
9707,2002-10-30,0.1,29.2,24.12,20.8,74.0,59.0,
9708,2002-10-31,0.3,33.2,26.24,21.6,64.0,40.0,
9709,2002-11-01,38.1,28.0,22.44,20.2,88.0,69.0,
9710,2002-11-02,9.2,30.6,23.68,19.4,79.25,60.0,
9711,2002-11-03,0.0,33.2,25.4,20.8,71.0,45.0,
9712,2002-11-04,3.8,32.8,24.4,19.6,72.25,78.0,
9713,2002-11-05,3.5,27.2,22.0,19.8,90.25,66.0,
9714,2002-11-06,65.8,30.6,22.8,18.8,89.5,87.0,
9715,2002-11-07,23.7,29.8,21.6,18.0,83.0,57.0,
9716,2002-11-08,37.6,26.4,21.52,18.4,84.25,71.0,
9717,2002-11-09,0.0,29.8,22.4,18.6,80.75,56.0,
9718,2002-11-10,31.1,32.4,24.88,19.4,69.0,51.0,
9719,2002-11-11,0.1,32.0,25.0,21.0,72.5,52.0,
9720,2002-11-12,0.0,34.6,27.16,20.6,50.25,32.0,
9721,2002-11-13,0.2,33.6,25.8,20.2,47.0,31.0,
9722,2002-11-14,0.0,34.0,25.68,18.6,43.25,29.0,
9723,2002-11-15,0.0,34.6,26.84,19.4,44.25,31.0,
9724,2002-11-16,0.0,35.8,27.04,19.6,49.25,29.0,
9725,2002-11-17,0.0,36.6,27.84,20.6,46.25,27.0,
9726,2002-11-18,0.0,36.8,27.96,21.0,48.0,32.0,
9727,2002-11-19,0.0,30.6,25.64,21.8,61.25,55.0,
9728,2002-11-20,0.0,37.2,27.44,20.2,60.5,33.0,
9729,2002-11-21,8.0,32.6,26.24,22.4,68.75,50.0,
9730,2002-11-22,13.6,29.6,22.36,14.4,75.0,57.0,
9731,2002-11-23,13.0,29.0,22.08,20.0,84.25,62.0,
9732,2002-11-24,15.6,29.6,23.24,19.4,80.25,72.0,
9733,2002-11-25,7.9,32.0,25.04,20.0,65.75,47.0,
9734,2002-11-26,0.0,34.2,25.84,19.4,49.5,33.0,
9735,2002-11-27,0.0,34.8,26.96,20.0,49.0,36.0,
9736,2002-11-28,0.0,32.8,26.36,21.8,51.75,38.0,
9737,2002-11-29,0.0,34.4,27.12,21.4,45.75,29.0,
9738,2002-11-30,0.0,35.2,26.68,20.8,54.0,32.0,
9739,2002-12-01,0.0,35.6,27.24,19.6,41.0,27.0,
9740,2002-12-02,0.0,37.2,28.16,20.6,45.0,26.0,
9741,2002-12-03,0.0,37.6,29.16,21.0,40.0,25.0,
9742,2002-12-04,0.0,35.4,27.6,21.6,42.25,26.0,
9743,2002-12-05,0.0,36.6,28.4,21.6,45.25,32.0,
9744,2002-12-06,0.0,38.9,29.54,20.8,47.0,29.0,
9745,2002-12-07,3.2,31.6,25.4,21.2,68.25,50.0,
9746,2002-12-08,4.4,29.2,24.12,21.6,81.75,72.0,
9747,2002-12-09,49.3,26.4,23.0,20.6,86.75,76.0,
9748,2002-12-10,25.9,27.0,22.04,19.8,89.0,71.0,
9749,2002-12-11,0.0,26.2,22.64,20.2,88.0,84.0,
9750,2002-12-12,3.0,27.6,23.36,20.2,80.0,60.0,
9751,2002-12-13,1.1,25.8,22.04,21.2,88.25,83.0,
9752,2002-12-14,30.3,24.6,21.16,19.8,91.0,82.0,
9753,2002-12-15,12.8,25.4,22.36,20.6,86.0,73.0,
9754,2002-12-16,3.8,29.4,22.76,19.2,88.5,82.0,
9755,2002-12-17,25.5,31.0,24.08,19.2,76.25,56.0,
9756,2002-12-18,0.0,33.0,24.68,20.2,71.75,50.0,
9757,2002-12-19,1.6,32.8,24.28,20.4,76.25,61.0,
9758,2002-12-20,4.4,32.8,25.4,19.4,66.25,47.0,
9759,2002-12-21,2.8,34.0,27.0,21.4,61.25,46.0,
9760,2002-12-22,0.0,32.8,26.24,22.6,70.75,65.0,
9761,2002-12-23,0.2,34.0,25.28,20.2,77.25,59.0,
9762,2002-12-24,8.2,34.6,26.48,21.0,69.0,47.0,
9763,2002-12-25,0.0,35.8,26.44,22.2,70.0,40.0,
9764,2002-12-26,64.5,29.6,22.6,19.8,84.25,57.0,
9765,2002-12-27,6.4,27.0,22.48,20.0,82.25,69.0,
9766,2002-12-28,0.5,25.8,22.64,20.4,87.25,78.0,
9767,2002-12-29,51.7,24.6,20.8,18.8,94.0,89.0,
9768,2002-12-30,0.0,25.6,21.6,19.6,89.25,72.0,
9769,2002-12-31,2.7,30.6,24.36,19.8,78.25,62.0,
9770,2003-01-01,1.1,30.6,23.44,20.8,82.5,57.0,
9771,2003-01-02,19.9,30.6,23.6,20.8,88.0,76.0,
9772,2003-01-03,1.4,29.8,23.88,20.2,82.5,68.0,
9773,2003-01-04,0.6,31.0,24.52,19.8,73.75,53.0,
9774,2003-01-05,0.6,32.4,24.28,20.2,75.25,50.0,
9775,2003-01-06,0.0,32.2,24.76,20.4,76.25,54.0,
9776,2003-01-07,0.0,33.0,25.96,20.6,70.25,45.0,
9777,2003-01-08,0.0,32.2,25.44,22.2,83.75,71.0,
9778,2003-01-09,4.7,30.6,25.24,21.0,79.5,67.0,
9779,2003-01-10,0.0,35.6,26.64,21.0,68.0,44.0,
9780,2003-01-11,0.0,30.4,25.08,23.0,80.25,73.0,
9781,2003-01-12,0.0,31.0,24.4,20.2,84.25,78.0,
9782,2003-01-13,0.8,31.0,24.48,20.4,86.5,79.0,
9783,2003-01-14,2.6,28.0,23.72,21.6,84.5,76.0,
9784,2003-01-15,1.1,27.8,23.76,21.6,79.0,62.0,
9785,2003-01-16,0.5,31.4,23.72,20.8,79.25,49.0,
9786,2003-01-17,59.8,23.2,20.76,19.4,93.75,91.0,
9787,2003-01-18,6.5,29.0,22.96,19.4,83.25,68.0,
9788,2003-01-19,5.2,25.2,22.56,19.6,82.0,79.0,
9789,2003-01-20,0.7,27.8,22.76,19.8,87.25,76.0,
9790,2003-01-21,6.3,23.2,21.0,19.4,86.75,77.0,
9791,2003-01-22,1.4,29.0,22.64,18.8,87.0,78.0,
9792,2003-01-23,3.6,29.8,23.44,20.2,78.75,52.0,
9793,2003-01-24,4.7,32.8,25.0,17.8,64.0,42.0,
9794,2003-01-25,0.0,34.0,26.24,18.6,57.75,36.0,
9795,2003-01-26,0.0,33.6,25.32,19.8,68.25,42.0,
9796,2003-01-27,1.9,34.2,26.0,19.2,63.25,42.0,
9797,2003-01-28,32.3,30.8,22.96,19.0,84.0,55.0,
9798,2003-01-29,1.0,30.0,23.44,20.2,87.75,79.0,
9799,2003-01-30,29.2,22.8,20.56,19.6,95.0,89.0,
9800,2003-01-31,5.9,30.8,23.88,19.4,71.5,46.0,
9801,2003-02-01,0.0,31.8,24.2,18.4,63.75,41.0,
9802,2003-02-02,9.8,31.4,22.72,17.4,77.0,53.0,
9803,2003-02-03,2.9,32.4,25.2,19.0,68.0,49.0,
9804,2003-02-04,0.0,33.2,25.72,20.6,63.25,43.0,
9805,2003-02-05,0.0,31.2,24.92,20.0,76.75,67.0,
9806,2003-02-06,23.6,32.6,25.68,20.6,64.75,43.0,
9807,2003-02-07,0.0,32.2,23.92,20.4,76.5,62.0,
9808,2003-02-08,38.5,33.2,24.92,18.8,63.5,43.0,
9809,2003-02-09,0.0,33.6,25.6,19.4,59.25,40.0,
9810,2003-02-10,0.0,33.6,25.68,18.4,49.25,32.0,
9811,2003-02-11,0.0,34.8,24.84,17.8,60.0,32.0,
9812,2003-02-12,2.9,29.8,22.4,19.8,79.75,65.0,
9813,2003-02-13,6.9,31.2,23.48,19.6,78.75,55.0,
9814,2003-02-14,6.7,29.6,23.28,19.6,80.25,62.0,
9815,2003-02-15,11.2,25.6,21.8,19.2,84.5,69.0,
9816,2003-02-16,0.0,26.8,22.32,19.8,90.75,77.0,
9817,2003-02-17,57.2,30.6,23.8,19.0,76.75,52.0,
9818,2003-02-18,0.0,29.6,23.4,20.6,82.25,67.0,
9819,2003-02-19,0.0,25.4,23.12,19.8,84.25,79.0,
9820,2003-02-20,9.6,31.6,23.4,20.2,83.75,75.0,
9821,2003-02-21,11.7,29.2,23.12,19.6,81.0,70.0,
9822,2003-02-22,0.0,32.6,24.72,18.4,66.5,42.0,
9823,2003-02-23,0.4,30.8,24.64,21.2,64.0,46.0,
9824,2003-02-24,0.0,31.0,25.0,19.6,61.0,46.0,
9825,2003-02-25,0.0,32.6,25.24,20.0,61.5,42.0,
9826,2003-02-26,0.0,34.0,25.76,19.0,56.0,34.0,
9827,2003-02-27,0.0,35.4,27.2,20.2,52.5,32.0,
9828,2003-02-28,0.0,35.6,27.56,21.6,54.0,34.0,
9829,2003-03-01,0.0,34.0,26.84,21.0,58.5,37.0,
9830,2003-03-02,0.0,32.8,24.68,21.2,73.5,66.0,
9831,2003-03-03,1.2,31.2,25.0,19.6,72.25,56.0,
9832,2003-03-04,0.0,33.0,23.32,19.0,75.0,50.0,
9833,2003-03-05,28.1,32.8,25.16,19.4,64.75,43.0,
9834,2003-03-06,0.4,33.8,25.68,20.2,59.75,42.0,
9835,2003-03-07,0.0,34.6,25.36,19.4,62.25,38.0,
9836,2003-03-08,0.0,31.4,24.88,19.2,69.0,53.0,
9837,2003-03-09,0.0,28.8,22.76,21.0,83.75,65.0,
9838,2003-03-10,2.0,30.2,23.44,19.8,77.25,57.0,
9839,2003-03-11,4.3,32.4,24.16,20.2,77.0,48.0,
9840,2003-03-12,0.7,27.0,22.48,20.6,84.25,70.0,
9841,2003-03-13,0.0,29.4,24.0,18.8,70.5,61.0,
9842,2003-03-14,39.4,30.8,23.48,19.8,78.5,55.0,
9843,2003-03-15,0.0,33.0,24.88,20.0,74.5,45.0,
9844,2003-03-16,6.3,32.0,24.68,20.2,72.25,52.0,
9845,2003-03-17,0.9,33.0,25.16,18.8,66.5,40.0,
9846,2003-03-18,0.0,31.8,23.24,19.6,78.5,49.0,
9847,2003-03-19,12.6,28.0,22.52,19.4,84.5,65.0,
9848,2003-03-20,2.6,30.2,23.4,19.8,78.25,59.0,
9849,2003-03-21,1.7,32.2,24.56,18.6,72.0,47.0,
9850,2003-03-22,4.4,28.4,22.56,20.2,93.0,82.0,
9851,2003-03-23,72.8,29.8,21.64,19.0,83.0,52.0,
9852,2003-03-24,49.8,25.0,21.12,18.6,90.75,82.0,
9853,2003-03-25,8.4,27.8,21.96,19.0,90.0,86.0,
9854,2003-03-26,57.2,27.4,22.2,19.4,92.0,79.0,
9855,2003-03-27,15.1,28.2,22.88,18.6,84.25,72.0,
9856,2003-03-28,0.0,31.2,24.32,20.0,76.0,56.0,
9857,2003-03-29,0.0,26.2,22.16,20.0,87.5,79.0,
9858,2003-03-30,0.3,28.0,22.6,19.0,81.75,66.0,
9859,2003-03-31,2.9,30.6,24.16,20.0,77.0,54.0,
9860,2003-04-01,0.0,31.6,24.36,20.8,78.25,60.0,
9861,2003-04-02,0.0,32.0,23.8,19.4,76.0,52.0,
9862,2003-04-03,31.3,32.2,25.44,20.2,71.5,46.0,
9863,2003-04-04,0.0,32.2,25.8,20.0,63.25,47.0,
9864,2003-04-05,0.3,30.6,24.04,21.2,80.25,57.0,
9865,2003-04-06,0.0,30.4,24.4,20.6,82.0,61.0,
9866,2003-04-07,1.8,32.0,25.24,20.6,77.5,66.0,
9867,2003-04-08,0.0,29.0,24.0,20.4,83.5,75.0,
9868,2003-04-09,0.0,30.6,24.2,19.8,76.75,57.0,
9869,2003-04-10,2.8,32.8,24.76,19.4,71.5,47.0,
9870,2003-04-11,1.6,33.0,25.16,21.0,71.25,43.0,
9871,2003-04-12,8.7,29.6,23.48,20.6,84.5,78.0,
9872,2003-04-13,0.0,31.2,24.36,20.4,76.5,61.0,
9873,2003-04-14,6.2,26.8,22.12,20.2,88.5,71.0,
9874,2003-04-15,1.9,30.4,23.36,18.4,75.25,51.0,
9875,2003-04-16,0.0,28.8,22.96,20.0,78.75,58.0,
9876,2003-04-17,0.0,31.6,24.04,19.4,69.75,52.0,
9877,2003-04-18,0.0,31.4,23.92,19.0,67.25,49.0,
9878,2003-04-19,0.0,32.0,24.28,19.2,65.25,44.0,
9879,2003-04-20,0.0,32.0,24.2,19.2,60.0,39.0,
9880,2003-04-21,0.0,31.6,24.16,19.2,65.25,47.0,
9881,2003-04-22,0.0,30.0,22.68,17.6,58.25,32.0,
9882,2003-04-23,0.0,31.2,23.36,17.8,64.75,49.0,
9883,2003-04-24,0.0,30.6,23.28,18.2,61.75,42.0,
9884,2003-04-25,0.0,30.6,23.36,19.0,68.5,47.0,
9885,2003-04-26,0.0,32.8,24.6,18.8,64.0,42.0,
9886,2003-04-27,0.0,32.8,25.2,20.2,60.25,40.0,
9887,2003-04-28,0.0,32.6,24.64,19.6,58.0,33.0,
9888,2003-04-29,0.0,33.0,24.2,17.2,53.0,33.0,
9889,2003-04-30,0.0,33.2,25.24,19.0,54.5,37.0,
9890,2003-05-01,0.0,34.0,25.28,18.8,54.25,34.0,
9891,2003-05-02,0.0,33.0,25.08,18.2,57.25,31.0,
9892,2003-05-03,0.0,32.4,24.72,18.4,54.5,35.0,
9893,2003-05-04,0.0,32.6,24.8,19.2,61.5,40.0,
9894,2003-05-05,0.0,30.6,23.72,19.0,71.25,51.0,
9895,2003-05-06,0.0,28.6,23.28,20.0,82.75,73.0,
9896,2003-05-07,8.1,27.0,22.12,19.8,81.75,63.0,
9897,2003-05-08,0.0,29.0,21.08,18.2,69.25,48.0,
9898,2003-05-09,0.0,29.0,20.68,14.8,44.0,31.0,
9899,2003-05-10,0.0,29.8,21.96,15.8,66.75,50.0,
9900,2003-05-11,0.0,22.0,19.84,17.0,62.75,48.0,
9901,2003-05-12,0.0,28.2,20.28,15.2,68.5,46.0,
9902,2003-05-13,0.0,28.2,20.88,15.8,66.75,46.0,
9903,2003-05-14,0.0,29.2,21.84,17.0,64.25,46.0,
9904,2003-05-15,0.0,29.2,22.0,16.6,70.0,53.0,
9905,2003-05-16,0.0,28.4,21.16,16.6,64.0,40.0,
9906,2003-05-17,0.0,28.0,20.28,14.8,55.5,36.0,
9907,2003-05-18,0.0,30.4,21.8,15.8,57.5,35.0,
9908,2003-05-19,0.0,30.4,22.88,16.4,59.0,41.0,
9909,2003-05-20,0.0,30.8,22.52,17.0,58.5,38.0,
9910,2003-05-21,0.0,31.2,22.52,16.4,56.5,36.0,
9911,2003-05-22,0.0,32.0,22.96,16.0,52.75,32.0,
9912,2003-05-23,0.0,32.6,22.44,14.6,53.25,28.0,
9913,2003-05-24,0.0,32.2,23.92,17.0,51.0,27.0,
9914,2003-05-25,0.0,29.0,22.56,18.8,72.0,55.0,
9915,2003-05-26,0.0,31.6,22.68,16.2,74.75,71.0,
9916,2003-05-27,1.2,31.8,23.12,18.2,67.0,42.0,
9917,2003-05-28,5.2,24.6,20.64,19.2,89.75,80.0,
9918,2003-05-29,7.6,26.4,21.32,18.4,81.75,64.0,
9919,2003-05-30,0.0,27.8,21.12,17.2,70.5,50.0,
9920,2003-05-31,0.0,26.0,19.92,16.6,76.5,60.0,
9921,2003-06-01,0.0,28.0,21.28,16.2,66.25,46.0,
9922,2003-06-02,0.0,29.4,22.36,17.8,71.0,53.0,
9923,2003-06-03,0.0,31.4,23.56,17.4,70.5,48.0,
9924,2003-06-04,0.1,34.4,24.4,19.2,63.25,45.0,
9925,2003-06-05,0.0,30.0,22.36,16.8,63.75,44.0,
9926,2003-06-06,0.0,29.6,21.8,16.4,61.5,39.0,
9927,2003-06-07,0.0,28.6,21.56,17.2,62.0,42.0,
9928,2003-06-08,0.0,28.8,20.8,15.0,60.75,40.0,
9929,2003-06-09,0.0,29.0,24.28,14.8,39.75,41.0,
9930,2003-06-10,0.0,28.6,21.14,16.2,59.5,28.0,
9931,2003-06-11,0.0,30.4,22.6,17.0,57.0,35.0,
9932,2003-06-12,0.0,30.8,22.68,16.8,59.25,37.0,
9933,2003-06-13,0.0,30.0,23.04,17.8,53.0,38.0,
9934,2003-06-14,0.0,30.0,22.0,16.6,51.0,31.0,
9935,2003-06-15,0.0,29.8,21.28,16.4,48.25,27.0,
9936,2003-06-16,0.0,29.4,20.96,15.0,55.0,36.0,
9937,2003-06-17,0.0,29.8,21.16,14.4,59.0,37.0,
9938,2003-06-18,0.0,29.6,21.44,14.2,54.75,36.0,
9939,2003-06-19,0.0,30.6,21.72,14.0,45.0,25.0,
9940,2003-06-20,0.0,30.0,20.08,12.4,50.25,26.0,
9941,2003-06-21,0.0,31.6,22.0,14.6,50.0,31.0,
9942,2003-06-22,0.0,29.4,20.28,12.8,49.0,27.0,
9943,2003-06-23,0.0,30.6,22.12,14.8,42.5,29.0,
9944,2003-06-24,0.0,28.8,20.56,14.2,48.5,31.0,
9945,2003-06-25,0.0,29.8,21.4,15.4,56.25,41.0,
9946,2003-06-26,0.0,30.2,21.44,13.8,54.0,39.0,
9947,2003-06-27,0.0,30.2,21.32,16.6,45.5,30.0,
9948,2003-06-28,0.0,28.2,19.6,13.0,50.5,32.0,
9949,2003-06-29,0.0,29.0,20.48,13.8,42.0,26.0,
9950,2003-06-30,0.0,29.0,20.04,13.6,43.5,25.0,
9951,2003-07-01,,,,,,52.0,
9952,2003-07-02,,,,,,,
9953,2003-07-03,,,,,,,
9954,2003-07-04,,,,,,,
9955,2003-07-05,,,,,,,
9956,2003-07-06,,,,,,,
9957,2003-07-07,,,,,,,
9958,2003-07-08,,,,,,,
9959,2003-07-09,,,,,,,
9960,2003-07-10,,,,,,,
9961,2003-07-11,,,,,,,
9962,2003-07-12,,,,,,,
9963,2003-07-13,,,,,,,
9964,2003-07-14,,,,,,,
9965,2003-07-15,,,,,,,
9966,2003-07-16,,,,,,,
9967,2003-07-17,,,,,,,
9968,2003-07-18,,,,,,,
9969,2003-07-19,,,,,,,
9970,2003-07-20,,,,,,,
9971,2003-07-21,,,,,,,
9972,2003-07-22,,,,,,,
9973,2003-07-23,,,,,,,
9974,2003-07-24,,,,,,,
9975,2003-07-25,,,,,,,
9976,2003-07-26,,,,,,,
9977,2003-07-27,,,,,,,
9978,2003-07-28,,,,,,,
9979,2003-07-29,,,,,,,
9980,2003-07-30,,,,,,,
9981,2003-07-31,,,,,,,
9982,2003-08-01,0.0,30.4,22.24,17.0,56.75,37.0,
9983,2003-08-02,0.0,30.0,21.8,16.6,52.0,35.0,
9984,2003-08-03,0.0,28.4,20.96,15.8,51.0,30.0,
9985,2003-08-04,0.0,28.4,21.0,14.2,56.25,38.0,
9986,2003-08-05,0.0,30.4,21.28,14.0,53.75,37.0,
9987,2003-08-06,0.0,32.0,22.28,13.8,52.75,33.0,
9988,2003-08-07,0.0,32.8,23.08,14.4,46.75,32.0,
9989,2003-08-08,0.0,32.6,23.32,17.4,46.0,28.0,
9990,2003-08-09,0.0,31.6,22.4,15.2,43.5,26.0,
9991,2003-08-10,0.0,31.8,22.6,13.0,40.0,28.0,
9992,2003-08-11,0.0,33.2,22.72,14.0,45.75,29.0,
9993,2003-08-12,0.0,33.4,23.52,15.6,49.25,31.0,
9994,2003-08-13,0.0,33.0,23.8,17.2,52.25,34.0,
9995,2003-08-14,0.0,32.2,23.56,16.6,50.5,35.0,
9996,2003-08-15,1.3,32.0,23.8,18.6,51.25,36.0,
9997,2003-08-16,8.8,29.6,21.88,17.0,68.75,51.0,
9998,2003-08-17,0.0,30.0,22.52,16.4,55.5,43.0,
9999,2003-08-18,0.0,27.0,21.64,18.4,50.75,35.0,
10000,2003-08-19,0.0,26.8,20.64,18.2,70.75,56.0,
10001,2003-08-20,0.0,28.6,20.92,14.8,63.0,47.0,
10002,2003-08-21,0.0,29.2,21.04,14.4,52.0,34.0,
10003,2003-08-22,0.0,30.6,22.4,13.8,53.25,36.0,
10004,2003-08-23,0.0,30.8,22.68,13.8,55.75,36.0,
10005,2003-08-24,0.0,31.8,23.92,16.0,51.5,36.0,
10006,2003-08-25,0.0,32.8,24.12,18.2,53.0,36.0,
10007,2003-08-26,0.0,32.6,25.64,19.6,50.0,39.0,
10008,2003-08-27,0.2,26.2,21.52,19.8,83.25,51.0,
10009,2003-08-28,0.2,29.8,23.56,19.6,63.0,46.0,
10010,2003-08-29,0.0,29.0,23.4,18.8,67.0,54.0,
10011,2003-08-30,0.0,29.4,23.2,18.2,65.5,50.0,
10012,2003-08-31,0.0,30.0,23.0,17.8,61.5,45.0,
10013,2003-09-01,0.0,33.0,24.0,17.8,48.25,26.0,
10014,2003-09-02,0.0,32.4,24.32,18.8,47.0,31.0,
10015,2003-09-03,0.0,32.4,22.96,18.4,58.75,42.0,
10016,2003-09-04,0.0,28.6,21.8,16.4,56.25,39.0,
10017,2003-09-05,0.0,31.0,22.24,14.8,53.0,36.0,
10018,2003-09-06,0.0,31.0,22.24,15.0,50.25,36.0,
10019,2003-09-07,0.0,30.4,22.0,16.2,48.5,30.0,
10020,2003-09-08,0.0,30.6,22.08,15.4,51.25,34.0,
10021,2003-09-09,0.0,31.5,23.2,15.4,44.5,29.0,
10022,2003-09-10,0.0,34.0,24.36,15.8,45.25,30.0,
10023,2003-09-11,0.0,34.6,25.72,17.0,43.75,30.0,
10024,2003-09-12,0.0,33.0,25.76,20.6,48.5,38.0,
10025,2003-09-13,0.0,34.4,25.4,18.6,41.5,26.0,
10026,2003-09-14,0.0,34.4,25.12,19.6,53.5,38.0,
10027,2003-09-15,0.0,32.6,25.44,20.0,49.0,35.0,
